,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79
8727903,2.50157599288e-07,2.50157599287e-07,0.00497838638342,2.50157599288e-07,2.50157599287e-07,2.50157599293e-07,2.50157599288e-07,2.50157599288e-07,2.50157599287e-07,0.138637591683,2.50157599288e-07,0.00295210982919,2.50157599288e-07,0.00307718862884,0.00955627045038,2.50157599287e-07,0.0772489168176,2.50157599288e-07,2.50157599288e-07,2.50157599288e-07,2.50157599287e-07,2.50157599288e-07,2.50157599288e-07,2.5265917528e-05,2.50157599288e-07,2.50157599288e-07,2.50157599288e-07,2.50157599288e-07,2.50157599287e-07,0.0425270420365,0.0526584248076,0.0135838077989,2.50157599288e-07,0.00157624303311,0.00855564005323,0.000275423516816,0.0270923181604,2.50157599288e-07,2.50157599287e-07,0.0133086344397,2.50157599288e-07,2.50157599287e-07,2.50157599287e-07,2.50157599288e-07,0.0078301830153,2.50157599287e-07,2.50157599288e-07,0.0656916357305,2.5265917528e-05,2.50157599287e-07,2.5265917528e-05,0.272672033381,2.50157599287e-07,0.00793024605501,2.50157599287e-07,2.50157599287e-07,0.0158852577124,0.00282703102955,0.0104318220479,2.50157599288e-07,0.00340239350791,2.50157599287e-07,2.50157599288e-07,2.50157599288e-07,0.00605406406036,0.00490333910364,2.50157599287e-07,0.122902678688,2.50157599288e-07,2.50157599288e-07,2.50157599287e-07,2.50157599288e-07,2.50157599288e-07,2.50157599287e-07,0.0544845752824,0.0197376847414,0.00913100253159,2.50157599288e-07,2.50157599288e-07,2.50157599287e-07
9711392,9.50769172259e-07,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,9.50769172259e-07,9.50769172259e-07,9.5076917226e-07,0.00542033505106,9.5076917226e-07,9.50769172281e-07,9.50769172259e-07,9.5076917226e-07,0.0204424879728,9.5076917226e-07,0.065128639069,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,0.00532525813383,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,9.50769172259e-07,0.00275818136873,0.00665633497499,9.5076917226e-07,9.50769172259e-07,0.0158787959459,9.5076917226e-07,9.50769172259e-07,9.50769172259e-07,9.5076917226e-07,9.50769172259e-07,9.5076917226e-07,9.5076917226e-07,0.0123609500086,9.5076917226e-07,0.563046454582,9.50769172259e-07,9.5076917226e-07,9.5076917226e-07,9.50769172259e-07,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,9.50769172259e-07,0.00199756603092,0.000666489189755,9.5076917226e-07,9.50769172259e-07,0.00427941204434,0.00865295023674,9.50769172259e-07,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,9.50769172259e-07,9.60276863983e-05,9.5076917226e-07,0.0254815645857,9.5076917226e-07,9.5076917226e-07,9.50769172259e-07,9.5076917226e-07,9.5076917226e-07,9.5076917226e-07,0.0390775637491,9.50769172259e-07,0.217917245051,9.5076917226e-07,9.5076917226e-07,0.00475479663047
100153145,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,0.00666298497519,8.76593208156e-07,0.0349769455986,8.76593208155e-07,8.76593208156e-07,0.0509309419871,8.76593208156e-07,8.76593208155e-07,0.067586212942,8.85359140237e-05,0.0812610669893,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,0.00035151387647,8.76593208155e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208155e-07,8.76593208155e-07,8.76593208156e-07,0.00534809516296,8.76593208156e-07,8.76593208156e-07,0.0263863321587,8.76593208156e-07,0.0106076544119,8.76593208156e-07,8.76593208156e-07,0.0151659390943,8.76593208156e-07,8.76593208156e-07,0.00964340188292,8.76593208155e-07,0.426200494399,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208155e-07,8.76593208156e-07,0.0846797805011,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208155e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208156e-07,8.76593208155e-07,8.76593208156e-07,8.76593208156e-07,8.76593208175e-07,8.76593208156e-07,8.76593208156e-07,0.00412086467154,0.0155165763776,0.0260356948754,8.76593208156e-07,0.101948666702,8.76593208156e-07,0.00114044776381,8.76593208156e-07,0.0312952541244,8.76593208155e-07
8425018,5.34022578475e-07,5.34022578474e-07,5.34022578474e-07,5.34022578475e-07,5.34022578475e-07,5.34022578474e-07,0.240631107883,5.34022578475e-07,5.34022578475e-07,0.00811767721539,5.34022578475e-07,0.0369014941952,5.34022578475e-07,5.34022578475e-07,5.34022578475e-07,5.34022578475e-07,0.148191799549,5.34022578475e-07,5.34022578475e-07,5.34022578474e-07,5.34022578475e-07,5.34022578475e-07,5.34022578474e-07,5.34022578475e-07,5.34022578475e-07,5.34022578474e-07,5.34022578474e-07,5.34022578474e-07,5.34022578475e-07,0.000374349827511,5.34022578474e-07,0.0316146706683,5.34022578475e-07,5.34022578474e-07,0.298145339585,5.34022578475e-07,5.34022578474e-07,5.34022578474e-07,5.34022578474e-07,0.0296921893858,5.34022578475e-07,5.34022578475e-07,0.00245703788356,5.34022578475e-07,5.34022578474e-07,5.34022578475e-07,5.34022578475e-07,0.00945273366158,5.34022578475e-07,0.00998675624005,5.34022578475e-07,5.34022578474e-07,0.00293765820419,5.34022578475e-07,5.34022578475e-07,5.34022578475e-07,0.00267064691495,5.34022578475e-07,5.34022578475e-07,5.34022578475e-07,5.34022578475e-07,5.34022578475e-07,5.34022578475e-07,5.34022578475e-07,5.34022578474e-07,0.00432611690822,5.34022578475e-07,0.0129772826795,5.34022578475e-07,5.34022578475e-07,5.34022578475e-07,5.34022578474e-07,5.34022578475e-07,5.34022578474e-07,0.00961294043512,0.000908372405985,0.115883433552,5.34022578475e-07,0.000587958858901,0.034498392592
8652787,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,0.0148087360269,0.211241604259,1.48531469362e-07,0.0098477849502,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,0.0327661906728,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,0.0045600646409,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,0.0150760926718,0.0113330996438,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,0.0153583024635,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,0.000237798882449,0.49876882265,1.48531469362e-07,1.48531469362e-07,0.00751584088121,1.48531469362e-07,1.48531469362e-07,0.0170070017735,1.48531469362e-07,0.0043966800246,1.48531469362e-07,1.48531469366e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,0.0066097989181,1.50016784056e-05,0.00197561707399,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,0.135921296145,1.48531469362e-07,1.48531469362e-07,0.00405505764506,1.48531469362e-07,1.48531469362e-07,1.48531469366e-07,0.00543640031013,0.00305989680034,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07,1.48531469362e-07
7692575,9.8175891928e-07,9.81758919279e-07,9.8175891928e-07,9.8175891928e-07,0.00147362013784,9.8175891928e-07,9.8175891928e-07,9.8175891928e-07,9.8175891928e-07,9.81758919279e-07,9.81758919279e-07,0.00736417365352,9.8175891928e-07,0.0318099707436,0.0430020224234,9.81758919279e-07,9.81758919279e-07,9.8175891928e-07,9.8175891928e-07,9.8175891928e-07,9.8175891928e-07,0.00991674684365,9.81758919279e-07,9.8175891928e-07,9.8175891928e-07,9.8175891928e-07,9.8175891928e-07,9.8175891928e-07,9.91576508473e-05,9.8175891928e-07,9.81758919279e-07,9.81758919279e-07,9.8175891928e-07,9.81758919279e-07,9.81758919279e-07,9.8175891928e-07,0.0398603938817,9.8175891928e-07,9.8175891928e-07,0.0338716644741,9.8175891928e-07,0.000197333542775,9.8175891928e-07,9.8175891928e-07,9.81758919279e-07,9.8175891928e-07,9.81758919279e-07,9.81758919279e-07,9.81758919279e-07,9.81758919279e-07,9.8175891928e-07,9.8175891928e-07,9.8175891928e-07,0.12124820829,9.8175891928e-07,9.8175891928e-07,9.8175891928e-07,9.81758919279e-07,9.81758919279e-07,9.81758919279e-07,9.81758919279e-07,9.8175891928e-07,0.0083459325728,9.8175891928e-07,0.00579335938267,9.8175891928e-07,9.8175891928e-07,9.81758919279e-07,9.81758919279e-07,9.8175891928e-07,9.81758919279e-07,0.470361679986,9.81758919279e-07,9.8175891928e-07,0.0504633902099,9.8175891928e-07,9.81758919279e-07,9.8175891928e-07,0.176128531878,9.8175891928e-07
1493564,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,0.00269262002396,1.43982676004e-07,1.43982676004e-07,0.0110292169646,1.43982676004e-07,0.0765413345466,1.43982676008e-07,0.00505393591043,0.41956566186,1.43982676004e-07,1.43982676004e-07,0.00207349451714,1.43982676004e-07,1.43982676008e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,0.029790159648,1.43982676004e-07,1.43982676004e-07,5.77370530778e-05,1.43982676004e-07,1.43982676004e-07,0.000316905869886,1.43982676008e-07,1.43982676008e-07,1.43982676004e-07,0.000360100672687,1.43982676004e-07,1.43982676008e-07,0.0682479324088,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,0.00243345120715,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,0.00046088854589,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,0.00044649027829,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,0.00174233436233,1.43982676004e-07,0.00185752050313,1.43982676004e-07,1.43982676004e-07,1.43982676004e-07,0.269348535984,1.43982676004e-07,1.43982676004e-07,0.0145423942591,1.45422502764e-05,0.0318779084501,1.43982676008e-07,0.0615095431718,2.89405178769e-05
1693614,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,0.00766967354864,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,0.506354605288,2.12450445933e-07,2.12450445933e-07,0.0562783355782,2.12450445933e-07,2.12450445938e-07,0.102465062524,2.12450445933e-07,0.0868711997926,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,0.00586384475821,0.0363717287943,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,0.000510093520686,2.12450445933e-07,2.12450445933e-07,0.00771216363783,2.12450445933e-07,2.12450445938e-07,0.0270663992624,0.00263459798002,2.12450445933e-07,0.0208840912857,2.12450445938e-07,2.12450445938e-07,2.12450445933e-07,2.12450445933e-07,0.0339073036214,0.0180372553102,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,0.00883815100128,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,0.0163588967873,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,2.12450445938e-07,2.12450445938e-07,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,2.12450445933e-07,0.000956239457147,2.12450445933e-07,2.12450445933e-07,0.00662866636357,0.00216720699897,2.12450445933e-07,2.12450445933e-07,0.00138114034901,2.12450445933e-07,2.12450445933e-07,0.0501597627353,2.12450445933e-07,2.12450445933e-07,2.12450445938e-07,0.000871259278773,2.12450445933e-07
874920,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,0.00282051482915,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,0.0066198474,3.91683770191e-07,0.0401479781284,3.91683770191e-07,7.87284378085e-05,0.00485727043414,3.91683770191e-07,3.91683770191e-07,0.000548748962038,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,0.00109710624031,3.91683770191e-07,0.14037985492,0.016881962179,0.0033297037304,3.91683770191e-07,0.0193887383082,3.91683770191e-07,0.0986263650179,3.91683770191e-07,3.91683770191e-07,0.312838218936,0.000509580585019,3.91683770191e-07,0.0173128143262,3.91683770191e-07,0.00779489871058,0.00752072007144,3.91683770191e-07,0.0530343741677,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,0.00611065849875,0.00748155169442,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,0.0273399188431,0.125104187883,3.91683770191e-07,0.0729710780704,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,0.027183245335,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07,3.91683770191e-07
1939230,3.48385927995e-07,3.48385927995e-07,3.48385927996e-07,3.48385927996e-07,3.48385927995e-07,3.48385927996e-07,3.48385927996e-07,0.130749587163,3.48385927996e-07,3.48385927996e-07,3.48385927995e-07,3.48385927996e-07,3.48385927996e-07,3.48385927996e-07,3.48385927995e-07,3.48385927996e-07,3.48385927995e-07,3.48385927996e-07,0.000697120241919,0.00177711661871,3.48385927995e-07,3.48385927996e-07,3.48385928003e-07,3.48385927995e-07,0.00463388122827,3.51869787276e-05,0.00153324646911,3.48385927995e-07,3.48385927996e-07,3.48385927995e-07,0.0115319226026,0.0162351326305,0.0265125175064,3.48385927996e-07,3.48385927995e-07,3.48385927996e-07,3.48385927995e-07,3.48385927995e-07,3.48385927996e-07,0.00860548080742,0.0413885966318,3.48385927996e-07,3.48385927996e-07,3.48385927996e-07,3.48385927995e-07,3.48385927996e-07,3.48385927996e-07,0.000139702757126,3.48385927996e-07,3.48385927996e-07,3.48385927995e-07,3.48385927995e-07,3.48385927996e-07,3.48385927996e-07,3.48385927995e-07,3.48385927996e-07,3.48385927996e-07,3.48385927995e-07,3.48385927996e-07,0.00696806694584,3.48385927996e-07,0.000174541349926,3.48385927996e-07,3.48385927995e-07,3.48385927995e-07,0.010939666525,3.48385927996e-07,3.48385927996e-07,3.48385927996e-07,3.48385927996e-07,3.48385927996e-07,0.498923835868,3.48385927995e-07,3.48385927996e-07,0.166041081669,3.48385927995e-07,3.48385927996e-07,3.48385927996e-07,0.0730917160794,3.48385927996e-07
6511948,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,0.0141641519482,0.00403131564155,3.69811544037e-07,0.108244208751,3.69811544037e-07,0.104361187539,0.0613151238129,3.69811544037e-07,3.69811544037e-07,0.00425320256797,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,0.00207131445815,3.69811544045e-07,3.69811544037e-07,0.000481124818792,0.00506678796485,0.00318074909026,3.69811544037e-07,3.69811544037e-07,0.561004482116,3.69811544037e-07,3.69811544037e-07,0.01653094583,0.00406829679595,3.73509659478e-05,0.000185275583563,3.69811544037e-07,3.69811544037e-07,0.0225218928434,3.69811544037e-07,0.010761885743,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,0.00129471021567,3.69811544045e-07,0.00147961598769,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,0.000887917517233,0.0168267950652,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07,0.0262939705926,0.00318074909026,0.0277362356143,3.69811544037e-07,3.69811544037e-07,3.69811544037e-07
9788339,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,0.0121528449866,1.22507283058e-07,0.0217329145218,0.151492628737,0.011969084062,0.0586321081788,0.00079641984716,1.22507283061e-07,0.00376109609716,1.22507283058e-07,0.00139670553414,0.000281889258316,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,0.088082859026,1.22507283061e-07,0.00529243713539,1.23732355889e-05,1.22507283058e-07,0.0429266744908,1.22507283058e-07,0.0130961510662,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,0.00202149267774,1.22507283058e-07,1.22507283058e-07,1.22507283061e-07,1.22507283061e-07,1.22507283058e-07,0.00561095607134,0.006799276717,1.22507283058e-07,0.00199699122113,1.22507283058e-07,1.23732355889e-05,1.22507283058e-07,0.00198474049282,1.22507283058e-07,1.23732355889e-05,0.0074363145889,1.22507283058e-07,1.22507283061e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,1.22507283058e-07,0.000906676401912,1.22507283058e-07,0.0245995849453,1.22507283058e-07,1.22507283058e-07,0.00145795917567,1.22507283058e-07,0.492381394574,1.22507283058e-07,0.00591722427898,0.0104989966654,0.0255183895683,1.22507283058e-07,0.00121294460956,1.22507283058e-07
9710413,5.27404463318e-08,5.27404463318e-08,5.27404463318e-08,0.00209912250445,5.2740446333e-08,5.27404463318e-08,5.27404463318e-08,5.27404463318e-08,0.129456752307,0.0186279783849,5.27404463318e-08,0.0114289074606,5.27404463318e-08,0.0551876557821,0.0052213569273,5.27404463318e-08,0.0281265327692,5.27404463318e-08,5.27404463318e-08,5.27404463318e-08,0.00252632011974,0.00972539104404,0.00246830562878,5.27404463318e-08,5.27404463318e-08,0.00541122253409,5.27404463318e-08,5.27404463318e-08,0.0100101894542,0.00804824485069,5.27404463318e-08,0.0128001590652,0.0041085335097,0.00322776805596,0.0518228153061,5.27404463318e-08,0.00116561660438,5.27404463318e-08,5.27404463318e-08,0.050947323897,0.0328362546267,5.27404463318e-08,5.27404463318e-08,5.2740446333e-08,0.0378096787157,5.27404463318e-08,0.00842797606428,0.00338598939495,5.2740446333e-08,5.2740446333e-08,5.27404463318e-08,5.27404463318e-08,5.27404463318e-08,0.399044817776,5.27404463318e-08,5.27404463318e-08,5.27404463318e-08,5.2740446333e-08,0.000168822168708,5.2740446333e-08,0.00010553363311,5.27404463318e-08,5.27404463318e-08,0.000163548124075,5.27404463318e-08,0.00470450055325,5.27404463318e-08,0.0431364637953,5.27404463318e-08,0.000975750997586,0.00261070483387,0.00969374677624,0.000211014525774,5.27404463318e-08,0.0313436999955,5.27404463318e-08,5.27404463318e-08,5.27404463318e-08,0.0129689284934,5.27404463318e-08
6539150,0.000234144321082,0.000501356099777,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,0.0609580210296,3.34014723369e-07,0.0168012746002,0.00881832271167,0.00654702259276,0.0125926890857,0.000634961989124,0.00457633572488,0.0125926890857,3.34014723369e-07,0.00344068566542,0.000568159044451,3.34014723369e-07,3.34014723369e-07,0.000167341376408,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,0.043355445108,3.34014723369e-07,0.00243864149532,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,0.00183741499325,0.00243864149532,3.34014723369e-07,3.34014723369e-07,0.00280605769102,0.00454293425254,0.00210462677195,3.37354870603e-05,3.34014723376e-07,0.00183741499325,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,6.71369593972e-05,3.34014723369e-07,0.780926757251,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,0.00614620492471,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,0.00293966358037,0.00123618849119,3.34014723369e-07,0.00203782382727,3.34014723369e-07,3.34014723369e-07,0.00344068566542,0.000601560516788,0.00290626210803,3.34014723369e-07,3.34014723369e-07,0.00634661375873,3.34014723369e-07,3.34014723369e-07,3.34014723369e-07,0.00140319585287,3.34014723369e-07,3.34014723369e-07,0.00210462677195,3.34014723369e-07,3.34014723369e-07
IA642,3.2793551476e-07,0.133601256649,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,0.00390276056116,0.00252543139917,3.2793551476e-07,3.2793551476e-07,0.0176432586296,3.2793551476e-07,3.2793551476e-07,6.59150384668e-05,3.2793551476e-07,3.2793551476e-07,3.27935514768e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,0.000164295692895,3.2793551476e-07,3.27935514768e-07,3.2793551476e-07,3.2793551476e-07,0.00619830916449,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,0.0432550223324,3.2793551476e-07,3.2793551476e-07,0.000688992516512,0.0111501354374,0.0875591103765,0.00141045064898,0.000295469898799,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.31214869908e-05,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,0.00150883130341,0.000852960273892,3.2793551476e-07,0.00141045064898,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,0.00223028943589,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,3.2793551476e-07,0.00311571532574,0.184070532371,3.2793551476e-07,3.2793551476e-07,0.0263007562193,3.2793551476e-07,0.00242705074474,0.00314850887721,0.466423010579,3.2793551476e-07
